doc_id,entity_text,gold_id
15588329,FITC,CHEBI:37926
15588329,Dextran,CHEBI:52071
15588329,FITC,CHEBI:37926
15588329,dextran,CHEBI:52071
15588329,FITC,CHEBI:37926
15588329,dextran,CHEBI:52071
15588329,FITC,CHEBI:37926
15588329,hydrogen peroxide,CHEBI:16240
15588329,hydrogen peroxide,CHEBI:16240
15588329,hydrogen peroxide,CHEBI:16240
15588329,H2O2,CHEBI:16240
15588329,H2O2,CHEBI:16240
15588329,reagents,CHEBI:33893
15588329,antigen,CHEBI:59132
15588329,cytochrome c,CHEBI:18070
15588329,antigen,CHEBI:59132
15588329,biotin,CHEBI:15956
15588329,dextran,CHEBI:52071
15588329,FITC,CHEBI:37926
15588329,Lysotracker Red DND-99,CHEBI:52117
15588329,glucose,CHEBI:17234
15588329,CO2,CHEBI:16526
15588329,KCl,CHEBI:32588
15588329,antigen,CHEBI:59132
15588329,neomycin,CHEBI:7507
15588329,G418,CHEBI:42768
15588329,CO2,CHEBI:16526
15588329,cocktail,CHEBI:60004
15588329,IBMX,CHEBI:48518
15588329,TPA,CHEBI:37537
15588329,forskolin,CHEBI:42471
15588329,dopamine,CHEBI:18243
15588329,formaldehyde,CHEBI:16842
15588329,glutaraldehyde,CHEBI:64276
15588329,cacodylate,CHEBI:16223
15588329,formaldehyde,CHEBI:16842
15588329,methanol,CHEBI:17790
15588329,acetone,CHEBI:15347
15588329,Triton X-100,CHEBI:9750
15588329,Tris,CHEBI:9754
15588329,Triton X-100,CHEBI:9750
15588329,pepstatin A,CHEBI:7989
15588329,leupeptin,CHEBI:6426
15588329,SDS,CHEBI:8984
15588329,tris,CHEBI:9754
15588329,tricine,CHEBI:46760
15588329,SDS,CHEBI:8984
15588329,Tris,CHEBI:9754
15588329,Triton X-100,CHEBI:9750
15588329,Fluorogenic,CHEBI:76219
15588329,dextran,CHEBI:52071
15588329,FITC,CHEBI:37926
15588329,dye,CHEBI:37958
15588329,formaldehyde,CHEBI:16842
15588329,Reagent,CHEBI:33893
15588329,Hydrogen peroxide,CHEBI:16240
15588329,hydrogen peroxide,CHEBI:16240
15588329,hydrogen peroxide,CHEBI:16240
15588329,Electron,CHEBI:10545
15630473,mitogen,CHEBI:52290
15630473,signaling molecules,CHEBI:62488
15630473,effectors,CHEBI:35224
15630473,mitogen,CHEBI:52290
15630473,antigen,CHEBI:59132
15630473,antigen,CHEBI:59132
15630473,inhibitor,CHEBI:35222
15630473,inhibitor,CHEBI:35222
15630473,inhibitor,CHEBI:35222
15630473,effector,CHEBI:35224
15630473,effector,CHEBI:35224
15630473,Reagents,CHEBI:33893
15630473,FITC,CHEBI:37926
15630473,Texas Red,CHEBI:51247
15630473,NP-40,CHEBI:63016
15630473,sodium deoxycholate,CHEBI:9177
15630473,Tris,CHEBI:9754
15630473,Cl,CHEBI:17996
15630473,NaCl,CHEBI:26710
15630473,sodium vanadate,CHEBI:35607
15630473,phenylmethylsulfonyl fluoride,CHEBI:8102
15630473,Triton X-100,CHEBI:9750
15630473,NaCl,CHEBI:26710
15630473,sodium deoxycholate,CHEBI:9177
15630473,SDS,CHEBI:8984
15630473,antigen,CHEBI:59132
15630473,SDS,CHEBI:8984
15630473,nitrocellulose,CHEBI:53325
15630473,reagent,CHEBI:33893
15630473,digoxigenin,CHEBI:42098
15630473,dig,CHEBI:42098
15630473,NBT,CHEBI:7586
15630473,BCIP,CHEBI:75508
15630473,antigen,CHEBI:59132
15630473,sodium citrate,CHEBI:53258
15630473,Antigen,CHEBI:59132
15630473,reagents,CHEBI:33893
15630473,mitogen,CHEBI:52290
15630473,compound,CHEBI:36357
15630473,SDS,CHEBI:8984
15630473,food,CHEBI:33290
15630473,Hematoxylin,CHEBI:51686
15630473,cofactor,CHEBI:23357
15630473,SDS,CHEBI:8984
15630473,inhibitor,CHEBI:35222
15630473,inh,CHEBI:35222
15630473,SDS,CHEBI:8984
15630473,reagents,CHEBI:33893
15676071,electron,CHEBI:10545
15676071,electron,CHEBI:10545
15676071,pigmented,CHEBI:26130
15676071,electron,CHEBI:10545
15676071,pigmented,CHEBI:26130
15676071,pigmented,CHEBI:26130
15676071,electron,CHEBI:10545
15676071,electron,CHEBI:10545
15676071,electron,CHEBI:10545
15676071,pigmented,CHEBI:26130
15676071,electron,CHEBI:10545
15676071,electron,CHEBI:10545
15676071,electron,CHEBI:10545
15676071,electron,CHEBI:10545
15676071,pigmented,CHEBI:26130
15676071,electron,CHEBI:10545
15676071,electron,CHEBI:10545
15676071,pigmented,CHEBI:26130
15676071,electron,CHEBI:10545
15676071,electron,CHEBI:10545
15676071,lipid,CHEBI:18059
15676071,cyclic nucleotide,CHEBI:23447
15676071,molecules,CHEBI:36357
15676071,electron,CHEBI:10545
15676071,formaldehyde,CHEBI:16842
15676071,glutaraldehyde,CHEBI:64276
15676071,fixative,CHEBI:50913
15676071,formaldehyde,CHEBI:16842
15676071,glutaraldehyde,CHEBI:64276
15676071,glutaraldehyde,CHEBI:64276
15676071,potassium ferrocyanide,CHEBI:30059
15676071,mixture,CHEBI:60004
15676071,tannic acid,CHEBI:75211
15676071,cacodylate,CHEBI:16223
15676071,electron,CHEBI:10545
15676071,electron,CHEBI:10545
15676071,solution,CHEBI:75958
15676071,glutaraldehyde,CHEBI:64276
15676071,formaldehyde,CHEBI:16842
15676071,cacodylate,CHEBI:16223
15676071,ethanol,CHEBI:16236
15676071,carbon dioxide,CHEBI:16526
15676071,electron,CHEBI:10545
15676071,electron,CHEBI:10545
15676071,electron,CHEBI:10545
15760270,food,CHEBI:33290
15760270,Electron,CHEBI:10545
15760270,electron,CHEBI:10545
15760270,electron,CHEBI:10545
15760270,cytochrome c,CHEBI:18070
15760270,cytochrome,CHEBI:4056
15760270,oligomycin,CHEBI:25675
15760270,O2,CHEBI:15379
15760270,O2,CHEBI:15379
15760270,dobutamine,CHEBI:4670
15760270,dobutamine,CHEBI:4670
15760270,lipid,CHEBI:18059
15760270,lipid,CHEBI:18059
15760270,Electron,CHEBI:10545
15760270,triglyceride,CHEBI:17855
15760270,fatty acid,CHEBI:35366
15760270,fatty acid,CHEBI:35366
15760270,electron,CHEBI:10545
15760270,triglyceride,CHEBI:17855
15760270,TAG,CHEBI:17855
15760270,triglycerides,CHEBI:17855
15760270,fatty acids,CHEBI:35366
15760270,Oleate,CHEBI:30823
15760270,lipid,CHEBI:18059
15760270,3H,CHEBI:29238
15760270,palmitate,CHEBI:7896
15760270,oleate,CHEBI:30823
15760270,lipid,CHEBI:18059
15760270,lipid,CHEBI:18059
15760270,fatty acid,CHEBI:35366
15760270,fatty acid,CHEBI:35366
15760270,fatty acid,CHEBI:35366
15760270,sterol,CHEBI:15889
15760270,stearoyl-CoA,CHEBI:15541
15760270,diglyceride,CHEBI:18035
15760270,TAG,CHEBI:17855
15760270,TAG,CHEBI:17855
15760270,3H,CHEBI:29238
15760270,glycerol,CHEBI:17754
15760270,TAG,CHEBI:17855
15760270,3H,CHEBI:29238
15760270,TAG,CHEBI:17855
15760270,TAG,CHEBI:17855
15760270,glucose,CHEBI:17234
15760270,Glucose,CHEBI:17234
15760270,glucose,CHEBI:17234
15760270,glucose,CHEBI:17234
15760270,Glucose,CHEBI:17234
15760270,glucose,CHEBI:17234
15760270,chow,CHEBI:33290
15760270,glucose,CHEBI:17234
15760270,chow,CHEBI:33290
15760270,glucose,CHEBI:17234
15760270,glucose,CHEBI:17234
15760270,acidic,CHEBI:37527
15760270,acidic,CHEBI:37527
15760270,fatty acid,CHEBI:35366
15760270,electron,CHEBI:10545
15760270,estrogen,CHEBI:50114
15760270,adrenergic agonist,CHEBI:37886
15760270,triglyceride,CHEBI:17855
15760270,palmitate,CHEBI:7896
15760270,lipid,CHEBI:18059
15760270,fatty acid,CHEBI:35366
15760270,fatty acid,CHEBI:35366
15760270,triglyceride,CHEBI:17855
15760270,triglyceride,CHEBI:17855
15760270,fatty acid,CHEBI:35366
15760270,triglyceride,CHEBI:17855
15760270,triglyceride,CHEBI:17855
15760270,fatty acids,CHEBI:35366
15760270,food,CHEBI:33290
15760270,glucose,CHEBI:17234
15760270,chow,CHEBI:33290
15760270,glucose,CHEBI:17234
15760270,glucose,CHEBI:17234
15760270,lipid,CHEBI:18059
15760270,glucose,CHEBI:17234
15760270,phosphoenolpyruvate,CHEBI:18021
15760270,glucose,CHEBI:17234
15760270,estrogen,CHEBI:50114
15760270,G418,CHEBI:42768
15760270,food,CHEBI:33290
15760270,water,CHEBI:15377
15760270,Food,CHEBI:33290
15760270,reagents,CHEBI:33893
15760270,reagents,CHEBI:33893
15760270,saponin,CHEBI:26605
15760270,rotenone,CHEBI:28201
15760270,chloral hydrate,CHEBI:28142
15760270,MgCl2,CHEBI:6636
15760270,imidazole,CHEBI:14434
15760270,MES,CHEBI:39010
15760270,taurine,CHEBI:15891
15760270,PCr,CHEBI:17287
15760270,KH2PO4,CHEBI:63036
15760270,DTT,CHEBI:18320
15760270,saponin,CHEBI:26605
15760270,MgCl2,CHEBI:6636
15760270,imidazole,CHEBI:14434
15760270,MES,CHEBI:39010
15760270,taurine,CHEBI:15891
15760270,KH2PO4,CHEBI:63036
15760270,DTT,CHEBI:18320
15760270,cytochrome c,CHEBI:18070
15760270,oligomycin,CHEBI:25675
15760270,O2,CHEBI:15379
15760270,O2,CHEBI:15379
15760270,glucose,CHEBI:17234
15760270,Glucose,CHEBI:17234
15760270,solution,CHEBI:75958
15760270,D-glucose,CHEBI:17634
15760270,human insulin,CHEBI:5931
15760270,glucose,CHEBI:17234
15760270,GLUCOSE,CHEBI:17234
15760270,electron,CHEBI:10545
15760270,glutaraldehyde,CHEBI:64276
15760270,sodium cacodylate,CHEBI:62956
15760270,ethanol,CHEBI:16236
15760270,electron,CHEBI:10545
15760270,electron,CHEBI:10545
15760270,electron,CHEBI:10545
15760270,electron,CHEBI:10545
15760270,H,CHEBI:51686
15760270,alcohol,CHEBI:30879
15760270,Fatty acid,CHEBI:35366
15760270,triglyceride,CHEBI:17855
15760270,Triglyceride,CHEBI:17855
15760270,Palmitate,CHEBI:7896
15760270,3H,CHEBI:29238
15760270,palmitic acid,CHEBI:15756
15760270,saponin,CHEBI:26605
15760270,rotenone,CHEBI:28201
15760270,O2,CHEBI:15379
15760270,O2,CHEBI:15379
15760270,ketamine,CHEBI:6121
15760270,solution,CHEBI:75958
15760270,O2,CHEBI:15379
15760270,CO2,CHEBI:16526
15760270,solution,CHEBI:75958
15760270,water,CHEBI:15377
15760270,thiopental sodium,CHEBI:9561
15760270,dobutamine,CHEBI:4670
15760270,adrenergic agonist,CHEBI:37886
15760270,sodium pentobarbital,CHEBI:7984
15760270,bicarbonate,CHEBI:17544
15760270,solution,CHEBI:75958
15760270,NaCl,CHEBI:26710
15760270,NaHCO3,CHEBI:32139
15760270,KCl,CHEBI:32588
15760270,KH2PO4,CHEBI:63036
15760270,CaCl2,CHEBI:3312
15760270,glucose,CHEBI:17234
15760270,solution,CHEBI:75958
15760270,palmitate,CHEBI:7896
15760270,fatty acid,CHEBI:35366
15760270,solution,CHEBI:75958
15760270,electron,CHEBI:10545
15760270,TAG,CHEBI:17855
15760270,steroyl CoA,CHEBI:15541
15760270,sterol,CHEBI:15889
15760270,TAG,CHEBI:17855
15760270,triglyceride,CHEBI:17855
15760270,Ethidium bromide,CHEBI:4883
15760270,Sybr green,CHEBI:51461
15760270,electron,CHEBI:10545
15760270,electron,CHEBI:10545
15760270,cytochrome C,CHEBI:18070
15760270,Cyto c,CHEBI:18070
15760270,cytochrome,CHEBI:4056
15760270,saponin,CHEBI:26605
15760270,rotenone,CHEBI:28201
15760270,oligomycin,CHEBI:25675
15760270,adrenergic agonist,CHEBI:37886
15760270,dobutamine,CHEBI:4670
15760270,dobutamine,CHEBI:4670
15760270,Ethidium bromide,CHEBI:4883
15760270,Eth Br,CHEBI:4883
15760270,adrenergic agonist,CHEBI:37886
15760270,adrenergic agonist,CHEBI:37886
15760270,lipid,CHEBI:18059
15760270,electron,CHEBI:10545
15760270,lipid,CHEBI:18059
15760270,TAG,CHEBI:17855
15760270,oleate,CHEBI:30823
15760270,oleate,CHEBI:30823
15760270,3H,CHEBI:29238
15760270,palmitate,CHEBI:7896
15760270,3H,CHEBI:29238
15760270,palmitate,CHEBI:7896
15760270,oleate,CHEBI:30823
15760270,oleate,CHEBI:30823
15760270,rotenone,CHEBI:28201
15760270,TAG,CHEBI:17855
15760270,TAG,CHEBI:17855
15760270,glycerol,CHEBI:17754
15760270,Glucose,CHEBI:17234
15760270,glucose,CHEBI:17234
15760270,chow,CHEBI:33290
15760270,chow,CHEBI:33290
15760270,glucose,CHEBI:17234
15760270,hematoxylin,CHEBI:51686
15760270,carnitine,CHEBI:17126
15760270,medium-chain acyl-CoA,CHEBI:61907
15760270,sterol,CHEBI:15889
15760270,steroyl-CoA,CHEBI:15541
15760270,fatty acid,CHEBI:35366
15760270,diacylglycerol,CHEBI:18035
15819996,phospholipids,CHEBI:16247
15819996,Ca2+-ions,CHEBI:29108
15819996,Ca2+,CHEBI:29108
15819996,Ca2+,CHEBI:29108
15819996,acidic,CHEBI:37527
15819996,negatively charged phospholipids,CHEBI:62643
15819996,Ca2+,CHEBI:29108
15819996,Ca2+,CHEBI:29108
15819996,phospholipid,CHEBI:16247
15819996,phospholipids,CHEBI:16247
15819996,Ca2+-ions,CHEBI:29108
15819996,Ca2+,CHEBI:29108
15819996,Ca2+,CHEBI:29108
15819996,SDS,CHEBI:8984
15819996,acrylamide,CHEBI:28619
15819996,nitrocellulose,CHEBI:53325
15819996,Cy3,CHEBI:37987
15819996,Cy3,CHEBI:37987
15819996,Alexa Fluor 488,CHEBI:52661
15819996,Alexa Fluor 488,CHEBI:52661
15819996,Alexa Fluor 488,CHEBI:52661
15819996,Alexa Fluor 488,CHEBI:52661
15819996,formaldehyde,CHEBI:16842
15819996,Methanol,CHEBI:17790
15819996,Antigen,CHEBI:59132
15819996,formalin,CHEBI:16842
15819996,antigens,CHEBI:59132
15819996,antigen,CHEBI:59132
15819996,SDS,CHEBI:8984
15819996,SDS,CHEBI:8984
15819996,Triton X-100,CHEBI:9750
15819996,DAPI,CHEBI:51231
15819996,Ca2+,CHEBI:29108
15819996,ionophore,CHEBI:24869
15819996,Ca2+,CHEBI:29108
15819996,Ca2+,CHEBI:29108
15819996,Ca2+,CHEBI:29108
15819996,Ca2+,CHEBI:29108
15819996,Ca2+ ions,CHEBI:29108
15819996,Ca2+,CHEBI:29108
15819996,Ca2+,CHEBI:29108
15819996,Ca2+,CHEBI:29108
15819996,Ca2+,CHEBI:29108
15819996,Ca2+,CHEBI:29108
15819996,Ca2+,CHEBI:29108
15819996,Ca2+,CHEBI:29108
15819996,solution,CHEBI:75958
15819996,ethanol,CHEBI:16236
15819996,aqueous,CHEBI:15377
15819996,solution,CHEBI:75958
15819996,formaldehyde,CHEBI:16842
15819996,acidic,CHEBI:37527
15819996,AlexaFluor488,CHEBI:52661
15819996,Cy3,CHEBI:37987
15819996,Alexa Fluor 568,CHEBI:51766
15819996,Alexa Fluor488,CHEBI:52661
15819996,xylene,CHEBI:27338
15819996,ethanol,CHEBI:16236
15819996,NaCl,CHEBI:26710
15819996,KCl,CHEBI:32588
15819996,Na2HPO4,CHEBI:34683
15819996,KH2PO4,CHEBI:63036
15819996,formaldehyde,CHEBI:16842
15819996,gelatine,CHEBI:5291
15819996,water,CHEBI:15377
15819996,Carbocyanine 3,CHEBI:37987
15819996,Carbocyanine 2,CHEBI:52302
15819996,Triton X-100,CHEBI:9750
15819996,sucrose,CHEBI:17992
15819996,Tris,CHEBI:9754
15819996,CaCl2,CHEBI:3312
15819996,Mg-acetate,CHEBI:62964
15819996,NP40,CHEBI:63016
15819996,DTT,CHEBI:18320
15819996,PMSF,CHEBI:8102
15819996,NP40,CHEBI:63016
15819996,Hepes,CHEBI:46756
15819996,MgCl2,CHEBI:6636
15819996,KCl,CHEBI:32588
15819996,glycerine,CHEBI:17754
15819996,DTT,CHEBI:18320
15819996,PMSF,CHEBI:8102
15819996,Hepes,CHEBI:46756
15819996,MgCl2,CHEBI:6636
15819996,KCl,CHEBI:32588
15819996,glycerine,CHEBI:17754
15819996,DTT,CHEBI:18320
15819996,PMSF,CHEBI:8102
15819996,NP40,CHEBI:63016
15819996,cocktail,CHEBI:60004
15819996,solution,CHEBI:75958
15819996,solution,CHEBI:75958
15819996,SDS,CHEBI:8984
15819996,SDS,CHEBI:8984
15819996,SDS,CHEBI:8984
15819996,32P,CHEBI:37972
15819996,solution,CHEBI:75958
15836427,effectors,CHEBI:35224
15836427,dextran,CHEBI:52071
15836427,dextran,CHEBI:52071
15836427,BrdU,CHEBI:472552
15836427,BrdU,CHEBI:472552
15836427,cofactors,CHEBI:23357
15836427,cofactors,CHEBI:23357
15836427,cofactors,CHEBI:23357
15836427,effector,CHEBI:35224
15836427,digoxigenin,CHEBI:42098
15836427,reagent,CHEBI:33893
15836427,BrdU,CHEBI:472552
15836427,dextran,CHEBI:52071
15836427,fluorophore,CHEBI:51217
15836427,SDS,CHEBI:8984
15836427,KCl,CHEBI:32588
15836427,dextran,CHEBI:52071
15836427,dextran,CHEBI:52071
15836427,BrdU,CHEBI:472552
15876356,heparin,CHEBI:28304
15876356,35S,CHEBI:37983
15876356,basic,CHEBI:22695
15876356,electron,CHEBI:10545
15876356,mix,CHEBI:60004
15876356,32P,CHEBI:37972
15876356,NTA,CHEBI:44557
15876356,adjuvant,CHEBI:60809
15876356,mixture,CHEBI:60004
15876356,Tris,CHEBI:9754
15876356,HCl,CHEBI:17883
15876356,NaCl,CHEBI:26710
15876356,NP-40,CHEBI:63016
15876356,SDS,CHEBI:8984
15876356,nitrocellulose,CHEBI:53325
15876356,glucose,CHEBI:17234
15876356,fungizone,CHEBI:2682
15876356,forskolin,CHEBI:42471
15876356,ethyl ether,CHEBI:35702
15876356,glutaraldehyde,CHEBI:64276
15876356,solution,CHEBI:75958
15876356,heparin,CHEBI:28304
15876356,formalin,CHEBI:16842
15876356,ethanol,CHEBI:16236
15876356,electron,CHEBI:10545
15876356,ethanol,CHEBI:16236
15876356,electron,CHEBI:10545
15876356,Triton X-100,CHEBI:9750
15876356,solution,CHEBI:75958
15876356,DAPI,CHEBI:51231
15876356,Cy3,CHEBI:37987
15876356,FITC,CHEBI:37926
15876356,35S,CHEBI:37983
15876356,35S,CHEBI:37983
15876356,35S,CHEBI:37983
15876356,DAPI,CHEBI:51231
15876356,Electron,CHEBI:10545
15876356,Electron,CHEBI:10545
15876356,DAPI,CHEBI:51231
15876356,DAPI,CHEBI:51231
15876356,agarose,CHEBI:2511
15876356,water,CHEBI:15377
15917436,antigen,CHEBI:59132
15917436,antigen,CHEBI:59132
15917436,Reagents,CHEBI:33893
15917436,polynucleotide,CHEBI:15986
15917436,agarose,CHEBI:2511
15917436,antigen,CHEBI:59132
15917436,mixture,CHEBI:60004
15917436,Tris,CHEBI:9754
15917436,HCl,CHEBI:17883
15917436,MgCl2,CHEBI:6636
15917436,NaCl,CHEBI:26710
15917436,32P,CHEBI:37972
15917436,mixture,CHEBI:60004
15917436,SDS,CHEBI:8984
15917436,mixtures,CHEBI:60004
15917436,HEPES,CHEBI:46756
15917436,NaOH,CHEBI:32145
15917436,sodium acetate,CHEBI:32954
15917436,Mg(CH3COO)2,CHEBI:62964
15917436,DTT,CHEBI:18320
15917436,ATP-γ-S,CHEBI:27575
15917436,glycerol,CHEBI:17754
15917436,mixtures,CHEBI:60004
15917436,magnesium acetate,CHEBI:62964
15917436,glycerol,CHEBI:17754
15917436,mixtures,CHEBI:60004
15917436,SDS,CHEBI:8984
15917436,mixtures,CHEBI:60004
15917436,HEPES,CHEBI:46756
15917436,NaOH,CHEBI:32145
15917436,sodium acetate,CHEBI:32954
15917436,Mg(CH3COO)2,CHEBI:62964
15917436,DTT,CHEBI:18320
15917436,ATP-γ-S,CHEBI:27575
15917436,CaCl2,CHEBI:3312
15917436,32P,CHEBI:37972
15917436,mixtures,CHEBI:60004
15917436,solution,CHEBI:75958
15917436,sodium chloride,CHEBI:26710
15917436,SDS,CHEBI:8984
15917436,CaCl2,CHEBI:3312
15917436,NaOH,CHEBI:32145
15917436,mixture,CHEBI:60004
15917436,sodium acetate,CHEBI:32954
15917436,phenol,CHEBI:15882
15917436,chloroform,CHEBI:35255
15917436,ethanol,CHEBI:16236
15917436,ethanol,CHEBI:16236
15917436,urea,CHEBI:16199
15917436,ATP-γ-S,CHEBI:27575
15917436,antigen,CHEBI:59132
15917436,ATP-γ-S,CHEBI:27575
15917436,mixtures,CHEBI:60004
15917436,molecules,CHEBI:36357
15917436,antigen,CHEBI:59132
15917436,antigen,CHEBI:59132
15917436,antigen,CHEBI:59132
15917436,electron,CHEBI:10545
15917436,antigen,CHEBI:59132
15917436,antigen,CHEBI:59132
15917436,antigen,CHEBI:59132
15917436,32P,CHEBI:37972
15917436,mixtures,CHEBI:60004
15917436,32P,CHEBI:37972
15917436,32P,CHEBI:37972
15917436,32P,CHEBI:37972
15917436,32P,CHEBI:37972
15917436,antigen,CHEBI:59132
15917436,32P,CHEBI:37972
15917436,32P,CHEBI:37972
15921521,chow,CHEBI:33290
15921521,chow,CHEBI:33290
15921521,Cl-,CHEBI:17996
15921521,HCO3-,CHEBI:17544
15921521,acid,CHEBI:37527
15921521,nutrients,CHEBI:33284
15921521,nutrients,CHEBI:33284
15921521,glycoprotein,CHEBI:17089
15921521,glycoprotein,CHEBI:17089
15921521,amyloid,CHEBI:60425
15921521,glycoprotein,CHEBI:17089
15921521,molecule,CHEBI:36357
15921521,chow,CHEBI:33290
15921521,periodic acid,CHEBI:29149
15921521,chow,CHEBI:33290
15921521,chow,CHEBI:33290
15921521,chow,CHEBI:33290
15921521,chow,CHEBI:33290
15921521,chow,CHEBI:33290
15921521,chow,CHEBI:33290
15921521,chow,CHEBI:33290
15921521,chloride,CHEBI:17996
15921521,defensins,CHEBI:82761
15921521,acidic,CHEBI:37527
15921521,effector,CHEBI:35224
15921521,molecules,CHEBI:36357
15921521,histamine,CHEBI:18295
15921521,prostaglandins,CHEBI:26333
15921521,chow,CHEBI:33290
15921521,chow,CHEBI:33290
15921521,periodic acid,CHEBI:29149
15938754,quinine,CHEBI:15854
15938754,compounds,CHEBI:36357
15938754,food,CHEBI:33290
15938754,quinine,CHEBI:15854
15938754,hydrochloride,CHEBI:17883
15938754,benzoate,CHEBI:16150
15938754,quinine,CHEBI:15854
15938754,quinine,CHEBI:15854
15938754,quinine,CHEBI:15854
15938754,quinine,CHEBI:15854
15938754,quinine,CHEBI:15854
15938754,food,CHEBI:33290
15938754,foods,CHEBI:33290
15938754,foods,CHEBI:33290
15938754,compounds,CHEBI:36357
15938754,quinine,CHEBI:15854
15938754,Qui,CHEBI:15854
15938754,cyclohexamide,CHEBI:27641
15938754,Cyx,CHEBI:27641
15938754,amphiphilic,CHEBI:59941
15938754,compounds,CHEBI:36357
15938754,quinine,CHEBI:15854
15938754,benzoate,CHEBI:16150
15938754,Quinine,CHEBI:15854
15938754,quinine,CHEBI:15854
15938754,K+,CHEBI:29103
15938754,caffeine,CHEBI:27732
15938754,quinine,CHEBI:15854
15938754,hydrochloride,CHEBI:17883
15938754,benzoate,CHEBI:16150
15938754,compound,CHEBI:36357
15938754,compounds,CHEBI:36357
15938754,water,CHEBI:15377
15938754,benzoate,CHEBI:16150
15938754,PROP,CHEBI:8502
15938754,6-n-propylthiouracil,CHEBI:8502
15938754,PR,CHEBI:8502
15938754,quinine,CHEBI:15854
15938754,hydrochloride,CHEBI:17883
15938754,compounds,CHEBI:36357
15938754,quinine,CHEBI:15854
15938754,Qui,CHEBI:15854
15938754,quinine,CHEBI:15854
15938754,quinine,CHEBI:15854
15938754,quinine,CHEBI:15854
15938754,quinine,CHEBI:15854
15938754,quinine,CHEBI:15854
15938754,cationic,CHEBI:36916
15938754,K+,CHEBI:29103
15938754,quinine,CHEBI:15854
15938754,quinine,CHEBI:15854
15938754,quinine,CHEBI:15854
15938754,ion,CHEBI:24870
15938754,quinine,CHEBI:15854
15938754,quinine,CHEBI:15854
15938754,phenylthiocarbamide,CHEBI:46261
15938754,PTC,CHEBI:46261
15938754,saccharin,CHEBI:32111
15938754,PTC,CHEBI:46261
15938754,signaling molecules,CHEBI:62488
15938754,PROP,CHEBI:8502
15938754,quinine,CHEBI:15854
15938754,compounds,CHEBI:36357
15938754,cyclohexamide,CHEBI:27641
15938754,quinine,CHEBI:15854
15938754,quinine,CHEBI:15854
15938754,quinine,CHEBI:15854
15938754,solutions,CHEBI:75958
15938754,food,CHEBI:33290
15938754,reagent,CHEBI:33893
15938754,Sucrose,CHEBI:17992
15938754,benzoate,CHEBI:16150
15938754,6-n-propylthiouracil,CHEBI:8502
15938754,quinine,CHEBI:15854
15938754,hydrochloride,CHEBI:17883
15938754,solution,CHEBI:75958
15938754,water,CHEBI:15377
15938754,water,CHEBI:15377
15938754,water,CHEBI:15377
15938754,water,CHEBI:15377
15938754,PROP,CHEBI:8502
15938754,sucrose,CHEBI:17992
15938754,water,CHEBI:15377
15938754,water,CHEBI:15377
15938754,water,CHEBI:15377
15938754,water,CHEBI:15377
15938754,sucrose,CHEBI:17992
15938754,compound,CHEBI:36357
15938754,water,CHEBI:15377
15938754,water,CHEBI:15377
15938754,water,CHEBI:15377
15938754,water,CHEBI:15377
15938754,Biopolymer,CHEBI:33694
15938754,quinine,CHEBI:15854
15938754,quinine,CHEBI:15854
16098226,5-fluoro-orotic acid,CHEBI:74498
16098226,Ca2+,CHEBI:29108
16098226,nitric oxide,CHEBI:16480
16098226,messengers,CHEBI:33280
16098226,5-fluro-orotic acid,CHEBI:74498
16098226,X-gal,CHEBI:75055
16098226,MgCl2,CHEBI:6636
16098226,agarose,CHEBI:2511
16103912,N-ethyl-N-nitrosourea,CHEBI:23995
16103912,N-ethyl-N-nitrosourea,CHEBI:23995
16103912,mutagen,CHEBI:25435
16103912,N-ethyl-N-nitrosourea,CHEBI:23995
16103912,ENU,CHEBI:23995
16103912,ENU,CHEBI:23995
16103912,teratogenic,CHEBI:50905
16103912,nutrient,CHEBI:33284
16103912,mixture,CHEBI:60004
16103912,penicillin,CHEBI:17334
16103912,streptomycin,CHEBI:17076
16103912,amphotericin B,CHEBI:2682
16103912,CO2,CHEBI:16526
16103912,X-gal,CHEBI:75055
16103912,wax,CHEBI:73702
16103912,35S,CHEBI:37983
16103912,phenol,CHEBI:15882
16103912,chloroform,CHEBI:35255
16103912,ENU,CHEBI:23995
16103912,N-ethyl-N-nitrosourea,CHEBI:23995
16103912,ENU,CHEBI:23995
16103912,reagents,CHEBI:33893
16109169,nutrients,CHEBI:33284
16109169,nutrients,CHEBI:33284
16109169,signaling molecules,CHEBI:62488
16109169,molecules,CHEBI:36357
16109169,X-gal,CHEBI:75055
16109169,signaling molecules,CHEBI:62488
16109169,apolipoproteins,CHEBI:39015
16109169,signaling molecules,CHEBI:62488
16109169,nutrient,CHEBI:33284
16109169,signaling molecule,CHEBI:62488
16109169,nutrient,CHEBI:33284
16109169,nutrient,CHEBI:33284
16109169,glycerol,CHEBI:17754
16109169,TX-100,CHEBI:9750
16109169,Tris-Maleate,CHEBI:67100
16109169,Tris-Maleate,CHEBI:67100
16109169,MgCl2,CHEBI:6636
16109169,solution,CHEBI:75958
16109169,Tris-Maleate,CHEBI:67100
16109169,MgCl2,CHEBI:6636
16109169,TX-100,CHEBI:9750
16109169,CO2,CHEBI:16526
16109169,reagents,CHEBI:33893
16110338,glucose,CHEBI:17234
16110338,glycogen,CHEBI:24384
16110338,pigmentary,CHEBI:26130
16110338,salt,CHEBI:26710
16110338,6-diamidino-2-phenylindole,CHEBI:51231
16110338,DAPI,CHEBI:51231
16110338,DAPI,CHEBI:51231
